lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,num_phones_rural_2018,num_phones_urban_2019,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,whole_population,urban,rural,has_metro
48.7045848,44.563795899999995,Краснослободск,0.5899294602055171,16007,Южный,Волгоградская область,22.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.440671503,5.14,16.86,3.58279991600078,12.5,48.43,81.57,9.8049247587021,67.43,756,766,3.16679197747048,762,2,6,1.04653623694456,3,Краснодарский край,181771,206916,198170.99,179246.99,124592,72718.99,80976.99,24048.99,10715.99,154571,186884,178566.99,154503,99462,65497.99,76176.99,21533.99,12139.99,64.59,52.4,23.5,72.2,89.3,1530,1915,2197,2078,2242,2001,2852,3279,3710,3741,3637,3620,3573,3276,3105,3676,3653,3443,3623,254,3352,2953,2659,2443,2135,1981,65461511.7,479806103.39,77709820.79,2281604,24220986.6,59673149.39,15273758.5,1228448.8,17486987.39,26762438.69,19799493.7,351889.2,7763936.9,4763420,49853516.5,7880288.2,16026330.39,589577.99,315344,329792.1,328273.8,-1.0,6.53E-14,0.0001529801933591,-1.0,0,0,847286,452437,394849,0
48.7045848,44.563795899999995,Краснослободск,0.5899294602055171,16007,Приволжский,Мордовия,30.73,-1.0,0.13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533390708,-6.5,4.14,3.21462165440233,1.14,41.43,92.71,15.3604561874221,66.14,732,759,8.09585431828268,748,2,8,1.66761877566558,5,Челябинская область,161067.99,187429,188328,169555,113393.99,60719.99,71680.99,25796.99,11646,36988,48202,48792.99,37635.99,22131,12140.99,15151,5420,2257,68.4,57.6,30.1,75.7,91.7,1013,1230,1312,1413,1534,1635,1770,1829,2912,2945,2861,2828,3118,2880,2658,3080,2950,2940,2888,2583,2434,2102,2005,2233,2041,1876,18028947.5,151220942.69,15237944.6,739252.7,2062333.5,22673236.29,2765897.4,265197.8,13923243.7,10467922.19,11988327.69,365513.4,2566715.7,1646040.4,2108511.7,5216405.5,1519721,561445,41636.99,136178.9,137396.4,-1.0,6.19E-14,-1.0,-1.0,0,-1.0,505443,419136,86307,0
59.76463100000001,60.193611700000005,Краснотурьинск,0.61152722965004,59701,Уральский,Свердловская область,22.2,35,1510,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.57,13,3.95673109427225,9.43,49.14,91.43,12.193713641912,72,740,751,3.54293394694016,747,3,7,1.27988094684436,5,Белгородская область,62380,77784,77304.99,63673.99,40377,22511.99,24051.99,7289,3166,34144.99,42314.99,39652,32016,21374,15323.99,18474.99,6822,3584,67.09,49.8,32.5,73,89.8,461,510,647,719,825,848,1008,1073,1135,1122,1004,1029,1077,879,942,879,960,784,712,621,602,452,448,420,333,303,13582643,80857760.3,10567831.49,777751.9,1059978.39,10500952.1,2897908.1,329101.4,5427810.8,6058245.7,6010490.7,317301.1,1451118.6,598312.9,1132039.7,953438.6,954015.9,257909.99,53837,71818.3,71518.2,-1.0,1.04E-13,-1.0,-1.0,0,-1.0,242049,146359,95690,0
58.357063000000004,60.037445,Красноуральск,0.6045511604111831,24973,Уральский,Свердловская область,22.2,35,1510,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.510793164,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,51276,58639.99,60033,52585,33820,17742,19135.99,7439.99,3135,17916.99,23657.99,24985.99,19678.99,10918,5972,6980,3171,1075,58.1,37,22.2,63.6,82.6,366,470,474,512,861,1005,1100,1213,1517,1228,1045,954,953,858,942,756,740,697,668,644,519,501,462,395,344,265,6070316,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125,7149725.7,3939365.8,4092234,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,178092.99,33344.99,66893.8,68055.6,-1.0,8.63E-14,0.0001110359808006,-1.0,0,0,164618,121418,43200,0
56.604538,57.771313,Красноуфимск,0.6084985455683941,39765,Уральский,Свердловская область,22.2,35,1510,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981365509,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,51276,58639.99,60033,52585,33820,17742,19135.99,7439.99,3135,17916.99,23657.99,24985.99,19678.99,10918,5972,6980,3171,1075,58.1,37,22.2,63.6,82.6,366,470,474,512,861,1005,1100,1213,1517,1228,1045,954,953,858,942,756,740,697,668,644,519,501,462,395,344,265,6070316,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125,7149725.7,3939365.8,4092234,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,178092.99,33344.99,66387.7,67546.5,-1.0,8.63E-14,0.0001110359808006,-1.0,0,0,164618,121418,43200,0
56.0090968,92.8725147,Красноярск,0.692879584384482,1095286,Сибирский,Красноярский край,1.23,24.6,706,0.03,1.0,134.0,233.0,139.0,53.0,213.0,41.0,68.0,187.0,64.0,156.0,40.0,3.544564097,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,49546.99,56664,58200,51233,33073.99,17400,18771,7323.99,3082,17046,22604,24034.99,19122.99,10602,5809.99,6819,3097,1055,58,36.79,21.6,63.6,82.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,465,420,373,335,251,5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,170261.99,31320,66893.8,68055.6,-1.0,8.63E-14,0.0001110359808006,-1.0,0,0,164618,121418,43200,0
50.9459056,46.972462,Красный Кут,0.6808184655132371,14420,Приволжский,Саратовская область,24.58,22.1,536,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937774395,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,49546.99,56664,58200,51233,33073.99,17400,18771,7323.99,3082,17046,22604,24034.99,19122.99,10602,5809.99,6819,3097,1055,58,36.79,21.6,63.6,82.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,465,420,373,335,251,5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,170261.99,31320,66387.7,67546.5,-1.0,8.63E-14,0.0001110359808006,-1.0,0,0,164618,121418,43200,0
47.891552000000004,40.071899,Красный Сулин,0.685432732995189,40866,Южный,Ростовская область,41.87,15.3,643,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158663981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,н.д.,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58.056506999999996,37.114731,Красный Холм,0.684394490383432,5608,Центральный,Тверская область,15.27,9.4,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.693111115,-3.43,4.71,2.08822503804638,2,63.29,94.29,8.78606868042487,88.17,732,756,7.44311762637136,750,2,7,1.80739222823012,4,Костромская область,26630.99,32777.99,33485,27926,17744,9701,11430,4576,1756,12678,16623,17478.99,13025,7488.99,4259,5175,2522.99,888,60.8,46.5,22.4,68.2,86.9,243,288,271,292,446,495,496,518,541,499,398,385,401,352,327,304,297,365,291,238,312,272,219,246,213,200,2650806,25840314.1,3341619.4,179080.7,268715.8,4426584.69,528918.3,29672.2,2410358.5,1115059.29,1709898.3,221900.6,386046.8,161580,349351.6,485433.4,268715.8,132135,30703.99,44207.8,47905.6,2.27E-05,3.44E-12,0.0016219117020979,0,0,0,99956,68367,31589,0
45.434441299999996,40.575027399999996,Кропоткин,0.601404699932922,80743,Южный,Краснодарский край,73.73,17.6,1000,0.07,4.0,202.0,53.0,127.0,208.0,22.0,234.0,161.0,204.0,240.0,229.0,238.0,2.116736252,3.14,11.14,2.6868432530884,8,54.57,84.57,9.10049956765848,69.71,752,767,4.49550039589852,763,2,10,2.16684980910955,6,Волгоградская область,115545,133745.99,130114.99,118803.99,82754.99,48710,56509,19519,9297,38344,46079.99,42925,33763,21310.99,14766,17333,5806,2798,61.4,47.3,29.1,68.09,83.4,1275,1336,1424,1661,1717,1905,2707,2669,2967,3279,3615,2801,2969,3041,2807,3099,2843,2697,2457,254,2240,2045,1938,1754,1623,1612,17338885.7,133057126.9,18942042.1,711363,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,374163.99,46592,316181.2,322645.1,-1.0,1.12E-14,0.0001119266215845,-1.0,0,0,406320,314949,91371,0
44.9295889,37.9880177,Крымск,0.608384867578516,57370,Южный,Краснодарский край,73.73,17.6,1000,0.07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.435047641,-5.14,3,2.37680898525332,1.29,76.86,91.86,5.53370994128583,88.67,729,762,9.10154356348941,750,2,6,1.11269728052837,4,Кировская область,52944,69019,75228,63800.99,39862,18731,23850,11390,4179,21132.99,29914.99,32397,23716.99,13440.99,6881,8904,4819,1517,60.5,40.29,31.7,67.59,86.5,516,615,684,857,1328,1320,1069,1047,972,1001,1027,966,2867,906,1014,911,1003,945,867,730,811,724,684,717,587,495,7217402.69,54204676.59,6516427.6,291274.59,795677.5,7837311.2,1496858.5,91452,5503077.9,3152384.7,3236523.6,526710.79,905686.8,472755.9,471454.09,755613.9,727928.3,220235,40914,62852.2,65142.3,-1.0,-1.0,0.0003392791285758,-1.0,-1.0,0,203246,147859,55387,0
56.149551,44.198032,Кстово,0.6010639532495071,66641,Приволжский,Нижегородская область,43.25,-1.0,0.03,1,0.0,106.0,238.0,50.0,44.0,124.0,46.0,23.0,74.0,146.0,124.0,107.0,3.440436766,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,51276,58639.99,60033,52585,33820,17742,19135.99,7439.99,3135,17916.99,23657.99,24985.99,19678.99,10918,5972,6980,3171,1075,58.1,37,22.2,63.6,82.6,366,470,474,512,861,1005,1100,1213,1517,1228,1045,954,953,858,942,756,740,697,668,644,519,501,462,395,344,265,6070316,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125,7149725.7,3939365.8,4092234,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,178092.99,33344.99,66893.8,68055.6,-1.0,-1.0,0.0011977475381958,-1.0,-1.0,0,164618,121418,43200,0
55.575548600000005,36.6952802,Кубинка,0.616327230488751,22918,Центральный,Московская область,169.08,-1.0,0.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.130976692,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,51276,58639.99,60033,52585,33820,17742,19135.99,7439.99,3135,17916.99,23657.99,24985.99,19678.99,10918,5972,6980,3171,1075,58.1,37,22.2,63.6,82.6,366,470,474,512,861,1005,1100,1213,1517,1228,1045,954,953,858,942,756,740,697,668,644,519,501,462,395,344,265,6070316,68478484.9,12245891.3,520549.9,1224715.5,9208021.4,3611820.2,90125,7149725.7,3939365.8,4092234,455568.1,900796.5,472206.8,1339836.8,1879836.3,1193270.59,178092.99,33344.99,66387.7,67546.5,-1.0,-1.0,0.0011977475381958,-1.0,-1.0,0,164618,121418,43200,0
51.478756,57.350795999999995,Кувандык,0.5854740830952071,26176,Приволжский,Оренбургская область,15.95,27.7,542,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.820923588,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,49546.99,56664,58200,51233,33073.99,17400,18771,7323.99,3082,17046,22604,24034.99,19122.99,10602,5809.99,6819,3097,1055,58,36.79,21.6,63.6,82.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,465,420,373,335,251,5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,170261.99,31320,66893.8,68055.6,-1.0,-1.0,0.0011977475381958,-1.0,-1.0,0,164618,121418,43200,0
57.0314657,34.179663700000006,Кувшиново,0.592362468990463,10008,Центральный,Тверская область,15.27,9.4,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142076461,-9.43,1.43,3.45329545851633,-1.86,70.86,97,8.57405877105608,85.71,737,770,9.6619035884437,751,1,5,1.39727626201154,3,Архангельская область,49546.99,56664,58200,51233,33073.99,17400,18771,7323.99,3082,17046,22604,24034.99,19122.99,10602,5809.99,6819,3097,1055,58,36.79,21.6,63.6,82.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,465,420,373,335,251,5801262.9,65750513.9,11712147.09,489699.19,1210643.99,8940780.59,3410847.7,85181.4,6827872.69,3819145.7,4037319.59,439128.7,876441.9,446716.3,1276317.8,1790150.1,1183219.5,170261.99,31320,66387.7,67546.5,-1.0,-1.0,0.0011977475381958,-1.0,-1.0,0,164618,121418,43200,0
59.01460600000001,54.664134999999995,Кудымкар,0.603018699579093,30711,Приволжский,Пермский край,16.33,20,520,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974971994,3.14,11.14,2.6868432530884,8,54.57,84.57,9.10049956765848,69.71,752,767,4.49550039589852,763,2,10,2.16684980910955,6,Волгоградская область,115545,133745.99,130114.99,118803.99,82754.99,48710,56509,19519,9297,38344,46079.99,42925,33763,21310.99,14766,17333,5806,2798,61.4,47.3,29.1,68.09,83.4,1275,1336,1424,1661,1717,1905,2707,2669,2967,3279,3615,2801,2969,3041,2807,3099,2843,2697,2457,254,2240,2045,1938,1754,1623,1612,17338885.7,133057126.9,18942042.1,711363,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,374163.99,46592,316181.2,322645.1,-1.0,4.18E-13,2.77E-05,-1.0,0,0,406320,314949,91371,0
53.112514000000004,46.600727,Кузнецк,0.5944658379500021,101666,Приволжский,Пензенская область,30.83,30.7,400,0.08,1.0,123.0,74.0,80.0,160.0,47.0,147.0,184.0,71.0,211.0,96.0,187.0,3.814513952,-3.57,7.14,2.5524340648041,4.29,60.86,93.43,9.3710060549953,81.985,732,754,6.1104771527666,748,1,8,1.77983597332844,4,Московская область,372279.99,422591.99,397774,332128,235685,129974,145305.99,53028,18600,87617,104306,100703,80142.99,53832,32373,38010,15496,7393.99,70.59,64.3,25,77.09,90.7,1946,2461,2719,3093,3190,3110,3062,3460,3598,3631,3787,3774,3677,3553,3483,3921,3770,3640,3412,3317,3021,2623,2680,2638,2335,2051,74917053.3,491239872.5,55218484.7,2072849.2,8699863.99,31583898.1,14793226.3,1112479.49,65370758.1,24020902.5,26299401.8,495398.1,6015671.1,5131389.59,7260135.5,7352593.7,6640124.9,1317385,140469,610048.4,639616.2,-1.0,2.51E-14,1.03E-05,-1.0,0,0,1056115,849949,206166,0
55.429287,42.511879,Кулебаки,0.5914706663017,35762,Приволжский,Нижегородская область,43.25,-1.0,0.03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411619706,0.71,8.71,2.77621908014342,3.86,60.57,89.43,9.68180827266123,69.14,749,764,6.08119662409891,760,1,6,1.56752762563945,4,Саратовская область,113399.99,129668.99,122999.99,109915,82263.99,48813,53160,16496.99,7541,42585.99,50976,47056,37060.99,24218.99,16537.99,18570,5649,2899,59.9,37.9,22.1,66.9,86.6,1101,1407,1417,1575,2690,2930,2917,2469,2548,2253,2295,2167,2012,2019,1902,1771,1758,1926,1768,1645,1542,1476,1413,1292,1178,1001,9774446.7,93278229,15112489.4,1323171.1,738462.8,16094286.3,2000153.2,289962,4727998.8,8521102.1,5499738.8,661897.1,1225445.1,544784.5,733266.5,1345972.5,630158.9,379870.99,51882,289199,291570.1,-1.0,2.51E-14,1.03E-05,-1.0,0,0,401070,303247,97823,0
52.760975,55.796482,Кумертау,0.599550629955958,62854,Приволжский,Башкортостан,28.3,25.5,1031,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629001619,-8,4.29,3.20230006624702,0.14,62.14,100,10.6738665284266,84.71,733,766,9.37981622319715,753,2,8,2.13139793160665,6,Пермский край,109633,126671,127055.99,113582.99,75359.99,38446,43804.99,16859.99,7061,41458.99,51333,49788,39331.99,22166,10518.99,12839,5628,2255,57.3,33.4,24.6,63.8,82.9,1149,1518,1777,2624,3224,3942,3329,3221,3848,3399,3175,2733,851,3048,3200,2827,2953,2757,2754,2340,2149,2114,2029,2229,2034,1953,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225,174571.1,12586672,9521411,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,470135.99,73201.99,279091.4,295492.3,-1.0,7.42E-14,-1.0,-1.0,0,-1.0,356153,273248,82905,0
57.42884399999999,56.944328000000006,Кунгур,0.604993548211425,67857,Приволжский,Пермский край,16.33,20,520,0.04,1.0,177.0,26.0,237.0,239.0,41.0,220.0,212.0,166.0,170.0,87.0,205.0,1.750040188,5.14,16.86,3.58279991600078,12.5,48.43,81.57,9.8049247587021,67.43,756,766,3.16679197747048,762,2,6,1.04653623694456,3,Краснодарский край,181771,206916,198170.99,179246.99,124592,72718.99,80976.99,24048.99,10715.99,154571,186884,178566.99,154503,99462,65497.99,76176.99,21533.99,12139.99,64.59,52.4,23.5,72.2,89.3,1530,1915,2197,2078,2242,2001,2852,3279,3710,3741,3637,3620,3573,3276,3105,3676,3653,3443,3623,254,3352,2953,2659,2443,2135,1981,65461511.7,479806103.39,77709820.79,2281604,24220986.6,59673149.39,15273758.5,1228448.8,17486987.39,26762438.69,19799493.7,351889.2,7763936.9,4763420,49853516.5,7880288.2,16026330.39,589577.99,315344,329792.1,328273.8,0.0389825718070996,6.33E-12,0.0295049800439934,2,0,2,847286,452437,394849,0
54.364929000000004,77.30854000000001,Купино,0.595080748032945,15448,Сибирский,Новосибирская область,15.65,20.4,570,0.18,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488127496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Забайкальский край,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
55.51707765,65.459065802296,Курган,0.6730796977024279,47974,Уральский,Курганская область,11.91,0.0,0.0,0.0,0.0,218.0,206.0,232.0,219.0,144.0,182.0,217.0,195.0,124.0,192.0,207.0,3.620968436,-8,4.29,3.20230006624702,0.14,62.14,100,10.6738665284266,84.71,733,766,9.37981622319715,753,2,8,2.13139793160665,6,Пермский край,109633,126671,127055.99,113582.99,75359.99,38446,43804.99,16859.99,7061,41458.99,51333,49788,39331.99,22166,10518.99,12839,5628,2255,57.3,33.4,24.6,63.8,82.9,1149,1518,1777,2624,3224,3942,3329,3221,3848,3399,3175,2733,851,3048,3200,2827,2953,2757,2754,2340,2149,2114,2029,2229,2034,1953,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225,174571.1,12586672,9521411,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,470135.99,73201.99,279091.4,295492.3,-1.0,5.70E-14,-1.0,-1.0,0,-1.0,356153,273248,82905,0
44.884697100000004,40.589177299999996,Курганинск,0.5965457636841041,47974,Южный,Краснодарский край,73.73,17.6,1000,0.07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.948364056,3.14,11.14,2.6868432530884,8,54.57,84.57,9.10049956765848,69.71,752,767,4.49550039589852,763,2,10,2.16684980910955,6,Волгоградская область,115545,133745.99,130114.99,118803.99,82754.99,48710,56509,19519,9297,38344,46079.99,42925,33763,21310.99,14766,17333,5806,2798,61.4,47.3,29.1,68.09,83.4,1275,1336,1424,1661,1717,1905,2707,2669,2967,3279,3615,2801,2969,3041,2807,3099,2843,2697,2457,254,2240,2045,1938,1754,1623,1612,17338885.7,133057126.9,18942042.1,711363,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,374163.99,46592,316181.2,322645.1,-1.0,4.75E-14,-1.0,-1.0,0,-1.0,406320,314949,91371,0
45.22904129999999,147.8751845,Курильск,0.59114542861095,2070,Дальневосточный,Сахалинская область,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017033339,-0.71,6.57,2.14410443064786,2.86,69.29,92.14,6.84407877553394,81.43,734,756,7.51062739120526,750,1,7,1.76743020337707,4,Республика Мордовия,31042.99,37396.99,36791,30008,19793,10306.99,9977,3648,1698,23413,27360,26085,19345,12305,8163,9842,4561.99,2090,65.3,58.9,25.5,72,87,319,369,459,587,627,653,661,763,868,836,713,723,689,598,588,583,614,668,539,508,401,419,424,406,383,387,2042615.29,25051598.89,2798365.3,119453.2,223764.4,4328865.5,346693.7,78420.6,2766909.3,1560750.89,1127436.39,211335.7,231511.9,156589.4,325722.4,546050.1,142774.59,104814,42566.99,46972.8,47360.1,-1.0,4.75E-14,-1.0,-1.0,0,-1.0,122927,68416,54511,0
51.739433,36.179604,Курск,0.6542295297016271,7721,Центральный,Курская область,37.42,21.9,242,0.09,1.0,153.0,99.0,211.0,188.0,233.0,127.0,152.0,76.0,91.0,116.0,113.0,3.589949601,-6.29,7.43,3.43793501143595,0.86,44.57,93.86,15.7494659622235,73.57,724,753,8.26063528053955,741,3,8,1.62422142520508,5,Свердловская область,204332.99,239794,241903.99,217770.99,141359,73217,87066,31828.99,12529,38569.99,50140,53146,44800,26469,14085,18431,7500,3491,64,46.5,31.8,70.4,86.5,1604,2093,2436,3075,3979,4181,3949,4291,4869,4582,4831,4504,4435,4606,4620,4913,5270,4682,4663,4745,4317,4088,3994,4036,3753,3147,33807991.09,359375331.19,89106957.49,1002631.2,5721832.9,35325618.29,5425208.4,401787.9,28568849.9,24943104.6,28216405.6,517543.8,4529400,2163263.69,5356646.7,15067269.5,5035052.6,787730,48167.99,234064.4,237002.1,-1.0,7.31E-13,-1.0,-1.0,0,-1.0,623170,518601,104569,0
